relationship_id,client_id,product_id,relationship_type,start_date,end_date,status
4980,913,6,AUTHORIZED_USER,2025-05-17,,PENDING
4981,2624,5,OWNER,2024-01-29,2026-12-24,ACTIVE
4982,1234,7,BENEFICIARY,2025-06-07,,INACTIVE
4983,1575,6,CO_OWNER,2024-02-04,2027-05-13,INACTIVE
4984,1526,6,AUTHORIZED_USER,2025-02-10,,PENDING
4985,1785,6,CO_OWNER,2025-03-11,,PENDING
4986,2315,3,AUTHORIZED_USER,2025-06-30,2027-10-12,ACTIVE
4987,355,11,OWNER,2025-07-12,,ACTIVE
4988,2176,9,CO_OWNER,2025-09-18,,INACTIVE
4989,2756,4,AUTHORIZED_USER,2022-01-31,2026-10-15,PENDING
4990,1394,10,CO_OWNER,2024-07-26,,PENDING
4991,93,2,BENEFICIARY,2025-04-17,2027-09-30,INACTIVE
4992,259,8,AUTHORIZED_USER,2024-05-12,,PENDING
4993,1286,10,CO_OWNER,2025-03-29,,INACTIVE
4994,2208,3,BENEFICIARY,2021-10-25,2027-06-30,INACTIVE
4995,752,9,OWNER,2024-05-12,,INACTIVE
4996,2203,11,BENEFICIARY,2025-10-05,,ACTIVE
4997,923,8,BENEFICIARY,2025-08-25,,INACTIVE
4998,352,9,BENEFICIARY,2024-06-13,,INACTIVE
4999,2351,1,OWNER,2023-10-23,2027-02-09,INACTIVE
5000,1609,5,BENEFICIARY,2023-10-14,,PENDING
5001,1063,3,BENEFICIARY,2025-08-12,,PENDING
5002,1148,10,AUTHORIZED_USER,2025-01-05,,PENDING
5003,517,9,OWNER,2025-06-05,,ACTIVE
5004,827,2,BENEFICIARY,2023-02-11,,ACTIVE
5005,2152,9,CO_OWNER,2024-12-11,,INACTIVE
5006,445,10,BENEFICIARY,2025-09-16,,PENDING
5007,1789,3,CO_OWNER,2025-07-13,,ACTIVE
5008,1113,9,OWNER,2024-11-07,2027-02-08,PENDING
5009,936,10,AUTHORIZED_USER,2025-08-11,,PENDING
5010,568,6,OWNER,2025-08-31,2026-10-02,ACTIVE
5011,1546,6,CO_OWNER,2025-08-22,,PENDING
5012,1186,5,OWNER,2023-08-19,2026-04-02,PENDING
5013,1180,7,CO_OWNER,2025-09-24,,INACTIVE
5014,334,12,BENEFICIARY,2025-08-29,2027-02-18,INACTIVE
5015,2323,12,BENEFICIARY,2024-12-19,,INACTIVE
5016,2183,6,CO_OWNER,2024-07-31,2026-09-16,PENDING
5017,2542,9,BENEFICIARY,2025-05-09,,INACTIVE
5018,2640,7,AUTHORIZED_USER,2024-04-18,,ACTIVE
5019,455,6,BENEFICIARY,2025-05-21,2026-04-07,ACTIVE
5020,436,8,OWNER,2025-11-01,,ACTIVE
5021,1942,7,AUTHORIZED_USER,2025-09-29,2026-07-07,ACTIVE
5022,2122,10,OWNER,2024-09-02,2026-08-08,PENDING
5023,422,9,OWNER,2022-04-10,,ACTIVE
5024,2030,5,OWNER,2023-12-03,,INACTIVE
5025,688,3,AUTHORIZED_USER,2024-10-26,2026-06-10,PENDING
5026,2370,3,OWNER,2025-06-19,,INACTIVE
5027,2906,11,CO_OWNER,2024-05-05,,PENDING
5028,2719,8,CO_OWNER,2025-01-03,2027-05-20,INACTIVE
5029,626,4,AUTHORIZED_USER,2025-09-26,,PENDING
5030,474,11,CO_OWNER,2022-06-30,,PENDING
5031,575,7,OWNER,2023-10-21,,INACTIVE
5032,937,3,CO_OWNER,2023-05-28,,INACTIVE
5033,293,3,BENEFICIARY,2023-10-28,2025-12-18,INACTIVE
5034,1132,2,BENEFICIARY,2024-05-14,,ACTIVE
5035,376,1,CO_OWNER,2024-12-05,2026-11-13,INACTIVE
5036,1986,9,BENEFICIARY,2021-09-12,2026-07-09,INACTIVE
5037,966,10,CO_OWNER,2025-02-01,,PENDING
5038,676,3,CO_OWNER,2024-04-14,,PENDING
5039,2464,10,BENEFICIARY,2024-12-23,,PENDING
5040,2289,4,OWNER,2025-04-28,,ACTIVE
5041,173,8,CO_OWNER,2025-10-20,,ACTIVE
5042,2212,7,OWNER,2025-01-14,,INACTIVE
5043,2797,12,AUTHORIZED_USER,2024-03-15,,PENDING
5044,2874,7,CO_OWNER,2024-11-06,,INACTIVE
5045,105,4,OWNER,2024-02-18,,INACTIVE
5046,1301,8,OWNER,2025-10-13,2026-04-08,INACTIVE
5047,97,10,CO_OWNER,2023-05-13,,PENDING
5048,2382,7,AUTHORIZED_USER,2024-01-02,,INACTIVE
5049,2602,6,OWNER,2023-05-08,2026-04-24,PENDING
5050,1981,9,AUTHORIZED_USER,2023-06-20,2026-07-23,PENDING
5051,532,1,BENEFICIARY,2024-05-12,2025-11-27,INACTIVE
5052,1935,4,BENEFICIARY,2025-09-25,,INACTIVE
5053,1154,3,CO_OWNER,2025-01-30,2027-04-27,PENDING
5054,2347,10,OWNER,2023-06-26,2025-12-24,INACTIVE
5055,1349,5,CO_OWNER,2024-04-23,,PENDING
5056,2813,11,AUTHORIZED_USER,2025-07-24,,INACTIVE
5057,1877,5,AUTHORIZED_USER,2025-06-25,,ACTIVE
5058,2713,3,CO_OWNER,2025-10-02,2026-04-18,INACTIVE
5059,1512,9,AUTHORIZED_USER,2023-03-07,,PENDING
5060,1961,11,CO_OWNER,2024-02-14,,ACTIVE
5061,1133,7,OWNER,2024-06-21,,PENDING
5062,1314,10,BENEFICIARY,2022-03-17,,PENDING
5063,2322,4,CO_OWNER,2023-09-20,,PENDING
5064,1514,3,AUTHORIZED_USER,2024-10-25,2026-03-25,ACTIVE
5065,2328,6,AUTHORIZED_USER,2025-09-10,2027-05-20,ACTIVE
5066,930,4,AUTHORIZED_USER,2025-07-08,,PENDING
5067,2871,3,AUTHORIZED_USER,2025-06-10,,PENDING
5068,1773,2,AUTHORIZED_USER,2024-10-25,,ACTIVE
5069,711,5,OWNER,2025-07-23,,PENDING
5070,2918,5,BENEFICIARY,2023-04-29,2026-12-08,INACTIVE
5071,290,10,AUTHORIZED_USER,2024-11-28,,ACTIVE
5072,2832,6,CO_OWNER,2022-07-01,,ACTIVE
5073,1612,5,OWNER,2024-12-30,,PENDING
5074,580,5,AUTHORIZED_USER,2024-11-28,2026-01-31,INACTIVE
5075,2176,5,BENEFICIARY,2025-09-14,,PENDING
5076,2507,8,OWNER,2023-07-02,2027-03-04,ACTIVE
5077,2470,8,BENEFICIARY,2025-07-03,,ACTIVE
5078,733,8,AUTHORIZED_USER,2025-06-14,2027-03-24,INACTIVE
5079,2958,11,OWNER,2024-05-19,,ACTIVE
5080,2009,8,BENEFICIARY,2023-08-09,,ACTIVE
5081,2097,1,OWNER,2023-02-18,,ACTIVE
5082,198,7,AUTHORIZED_USER,2025-08-24,,ACTIVE
5083,2344,2,BENEFICIARY,2024-11-16,,PENDING
5084,2646,9,BENEFICIARY,2025-09-01,,ACTIVE
5085,1028,11,AUTHORIZED_USER,2023-02-27,2027-01-22,ACTIVE
5086,225,9,CO_OWNER,2025-10-30,,PENDING
5087,2069,6,BENEFICIARY,2025-09-24,,ACTIVE
5088,978,12,OWNER,2025-10-06,,PENDING
5089,680,9,AUTHORIZED_USER,2025-03-01,2026-06-18,INACTIVE
5090,1503,12,BENEFICIARY,2025-07-12,,PENDING
5091,1350,12,BENEFICIARY,2025-02-08,,INACTIVE
5092,390,10,AUTHORIZED_USER,2024-03-11,2027-03-04,ACTIVE
5093,2290,2,CO_OWNER,2025-06-29,,INACTIVE
5094,885,9,AUTHORIZED_USER,2024-12-23,,PENDING
5095,60,3,OWNER,2025-09-03,2026-05-25,PENDING
5096,356,4,CO_OWNER,2024-08-25,,INACTIVE
5097,1069,12,CO_OWNER,2024-09-23,2026-04-05,ACTIVE
5098,1684,4,AUTHORIZED_USER,2025-08-26,,ACTIVE
5099,1098,7,OWNER,2023-03-11,,ACTIVE
5100,841,6,AUTHORIZED_USER,2024-11-09,2025-12-16,PENDING
5101,341,6,AUTHORIZED_USER,2025-01-14,2027-09-04,ACTIVE
5102,1256,5,CO_OWNER,2023-09-14,,ACTIVE
5103,1870,8,OWNER,2024-12-02,,PENDING
5104,1070,5,CO_OWNER,2024-06-06,,PENDING
5105,2259,7,CO_OWNER,2025-10-14,,PENDING
5106,1812,10,OWNER,2024-08-05,2027-05-15,PENDING
5107,136,6,BENEFICIARY,2024-06-07,,INACTIVE
5108,1520,1,BENEFICIARY,2024-06-20,2027-06-24,PENDING
5109,1456,9,CO_OWNER,2023-05-20,,INACTIVE
5110,2173,2,BENEFICIARY,2025-09-21,,PENDING
5111,1151,2,BENEFICIARY,2025-10-31,,ACTIVE
5112,2680,5,OWNER,2024-08-02,,PENDING
5113,2657,5,AUTHORIZED_USER,2025-11-02,,INACTIVE
5114,2490,12,BENEFICIARY,2025-09-12,,ACTIVE
5115,396,8,CO_OWNER,2023-07-31,2026-12-09,ACTIVE
5116,2732,12,CO_OWNER,2023-03-11,,INACTIVE
5117,332,1,OWNER,2022-07-07,2026-10-02,PENDING
5118,2753,3,BENEFICIARY,2024-12-28,,ACTIVE
5119,2640,11,BENEFICIARY,2024-06-04,,ACTIVE
5120,2395,5,OWNER,2025-08-17,,PENDING
5121,406,8,OWNER,2025-09-04,,PENDING
5122,2449,1,OWNER,2022-09-30,2027-08-11,ACTIVE
5123,2140,2,OWNER,2024-12-19,,PENDING
5124,1034,1,BENEFICIARY,2024-05-16,,PENDING
5125,270,8,CO_OWNER,2023-05-18,,ACTIVE
5126,140,4,OWNER,2025-02-24,,PENDING
5127,2036,5,BENEFICIARY,2025-08-08,,ACTIVE
5128,2779,12,AUTHORIZED_USER,2023-10-08,,PENDING
5129,1776,10,BENEFICIARY,2025-10-19,,ACTIVE
5130,2472,3,CO_OWNER,2023-08-29,,ACTIVE
5131,661,9,BENEFICIARY,2025-10-26,,ACTIVE
5132,1280,9,CO_OWNER,2025-10-11,,ACTIVE
5133,1858,5,AUTHORIZED_USER,2025-04-28,,PENDING
5134,353,6,AUTHORIZED_USER,2024-07-26,,INACTIVE
5135,1207,3,CO_OWNER,2025-01-24,,INACTIVE
5136,72,6,CO_OWNER,2025-05-30,,INACTIVE
5137,573,7,CO_OWNER,2025-09-06,,ACTIVE
5138,2966,5,CO_OWNER,2025-04-15,,ACTIVE
5139,2900,2,BENEFICIARY,2022-01-13,,PENDING
5140,580,7,AUTHORIZED_USER,2025-06-01,,ACTIVE
5141,1723,6,BENEFICIARY,2025-10-19,,INACTIVE
5142,1672,8,OWNER,2022-08-16,2026-02-28,PENDING
5143,1685,8,AUTHORIZED_USER,2024-04-12,2026-05-15,INACTIVE
5144,1586,10,AUTHORIZED_USER,2023-03-08,2026-01-08,PENDING
5145,1922,9,BENEFICIARY,2024-11-22,,ACTIVE
5146,2862,3,AUTHORIZED_USER,2024-06-27,,ACTIVE
5147,1300,8,CO_OWNER,2022-08-16,,PENDING
5148,1976,6,BENEFICIARY,2025-01-10,,PENDING
5149,2138,10,OWNER,2025-04-01,2026-09-16,PENDING
5150,2918,1,BENEFICIARY,2021-10-27,,PENDING
5151,2774,3,OWNER,2024-09-11,,INACTIVE
5152,63,4,BENEFICIARY,2025-09-17,,ACTIVE
5153,1580,1,CO_OWNER,2024-04-18,2027-08-22,INACTIVE
5154,1380,3,OWNER,2024-11-20,2026-11-04,PENDING
5155,549,11,AUTHORIZED_USER,2024-10-30,2026-09-26,INACTIVE
5156,633,2,AUTHORIZED_USER,2024-06-05,2026-06-17,ACTIVE
5157,733,12,BENEFICIARY,2025-08-05,,INACTIVE
5158,1403,6,CO_OWNER,2025-07-16,,PENDING
5159,1063,2,AUTHORIZED_USER,2025-08-17,,INACTIVE
5160,2424,8,BENEFICIARY,2025-10-12,,INACTIVE
5161,790,12,BENEFICIARY,2023-11-14,,ACTIVE
5162,1369,4,AUTHORIZED_USER,2024-01-21,,INACTIVE
5163,922,5,CO_OWNER,2025-10-12,,INACTIVE
5164,52,5,OWNER,2023-03-13,,PENDING
5165,2514,12,AUTHORIZED_USER,2022-10-13,,ACTIVE
5166,2614,1,BENEFICIARY,2025-08-27,,INACTIVE
5167,115,9,BENEFICIARY,2025-10-09,2025-12-17,ACTIVE
5168,694,11,AUTHORIZED_USER,2021-10-18,,INACTIVE
5169,30,4,BENEFICIARY,2025-01-16,2026-03-27,PENDING
5170,249,7,OWNER,2024-05-24,2027-06-29,INACTIVE
5171,1855,7,BENEFICIARY,2022-01-13,,ACTIVE
5172,1779,8,OWNER,2025-05-24,,INACTIVE
5173,1867,1,OWNER,2025-06-24,,INACTIVE
5174,2647,4,CO_OWNER,2025-09-05,,ACTIVE
5175,2795,6,CO_OWNER,2025-02-06,,ACTIVE
5176,2321,11,BENEFICIARY,2024-04-24,,ACTIVE
5177,1711,12,OWNER,2025-05-08,,ACTIVE
5178,221,12,OWNER,2025-10-01,2025-12-14,ACTIVE
5179,213,3,OWNER,2025-10-13,,ACTIVE
5180,212,9,CO_OWNER,2023-09-05,2026-08-26,INACTIVE
5181,854,8,OWNER,2025-01-18,,INACTIVE
5182,1195,7,OWNER,2024-06-12,2027-07-18,PENDING
5183,263,10,BENEFICIARY,2025-05-25,,PENDING
5184,2620,12,CO_OWNER,2025-10-11,,ACTIVE
5185,1445,6,BENEFICIARY,2025-08-19,,INACTIVE
5186,1715,3,OWNER,2025-02-22,,ACTIVE
5187,1186,3,CO_OWNER,2024-05-03,2027-09-20,ACTIVE
5188,2839,12,CO_OWNER,2023-10-15,2026-03-16,INACTIVE
5189,2766,1,OWNER,2023-11-14,,INACTIVE
5190,1251,6,OWNER,2025-10-18,2026-01-13,PENDING
5191,2839,1,OWNER,2024-08-17,,PENDING
5192,772,10,OWNER,2025-08-25,,ACTIVE
5193,407,12,CO_OWNER,2022-06-18,,PENDING
5194,245,11,BENEFICIARY,2024-12-10,,PENDING
5195,2893,1,CO_OWNER,2024-08-04,,PENDING
5196,2346,2,OWNER,2025-09-10,,INACTIVE
5197,2686,3,CO_OWNER,2023-01-04,,PENDING
5198,2948,1,BENEFICIARY,2022-08-18,,INACTIVE
5199,896,5,AUTHORIZED_USER,2025-07-27,,INACTIVE
5200,65,3,OWNER,2025-10-05,,ACTIVE
5201,1486,3,OWNER,2023-09-25,,ACTIVE
5202,882,5,OWNER,2025-07-03,,PENDING
5203,612,5,CO_OWNER,2024-11-07,2027-08-31,ACTIVE
5204,2018,11,BENEFICIARY,2024-02-01,,INACTIVE
5205,1524,3,CO_OWNER,2024-08-12,,INACTIVE
5206,2843,3,CO_OWNER,2023-02-13,2026-02-27,INACTIVE
5207,107,2,AUTHORIZED_USER,2024-05-26,,INACTIVE
5208,381,8,BENEFICIARY,2025-08-28,,PENDING
5209,95,5,CO_OWNER,2024-09-21,,PENDING
5210,422,9,AUTHORIZED_USER,2021-07-27,,INACTIVE
5211,586,7,BENEFICIARY,2025-07-22,,PENDING
5212,1432,7,BENEFICIARY,2023-03-17,2026-08-19,ACTIVE
5213,1458,3,BENEFICIARY,2025-04-23,,INACTIVE
5214,2658,2,CO_OWNER,2024-05-17,,INACTIVE
5215,2861,7,AUTHORIZED_USER,2025-09-07,,ACTIVE
5216,1294,7,AUTHORIZED_USER,2024-07-18,,PENDING
5217,1610,1,BENEFICIARY,2023-12-23,,ACTIVE
5218,1619,2,BENEFICIARY,2025-10-22,,INACTIVE
5219,1193,8,AUTHORIZED_USER,2025-07-09,2026-12-13,ACTIVE
5220,518,6,OWNER,2023-06-06,,ACTIVE
5221,2362,1,BENEFICIARY,2023-07-09,2025-11-09,INACTIVE
5222,2527,12,OWNER,2025-07-04,2027-10-23,PENDING
5223,434,3,OWNER,2025-10-02,2026-03-20,INACTIVE
5224,818,3,AUTHORIZED_USER,2022-11-28,,PENDING
5225,89,5,OWNER,2025-05-07,,INACTIVE
5226,1034,12,BENEFICIARY,2024-05-04,2027-02-14,ACTIVE
5227,112,5,AUTHORIZED_USER,2025-06-16,,INACTIVE
5228,505,10,AUTHORIZED_USER,2023-01-30,,ACTIVE
5229,1931,11,OWNER,2024-01-29,,PENDING
5230,88,12,CO_OWNER,2025-10-08,2027-05-24,INACTIVE
5231,1730,6,BENEFICIARY,2022-07-04,,PENDING
5232,406,10,CO_OWNER,2025-09-23,2027-10-26,INACTIVE
5233,2238,3,AUTHORIZED_USER,2025-07-02,,INACTIVE
5234,1441,11,AUTHORIZED_USER,2025-10-19,2026-03-05,ACTIVE
5235,834,12,BENEFICIARY,2025-05-17,2027-01-23,INACTIVE
5236,383,9,BENEFICIARY,2025-05-24,,ACTIVE
5237,1958,4,BENEFICIARY,2025-09-11,,INACTIVE
5238,31,11,OWNER,2024-12-04,,PENDING
5239,274,3,BENEFICIARY,2025-07-30,,PENDING
5240,2684,3,BENEFICIARY,2025-09-29,,PENDING
5241,2942,1,CO_OWNER,2025-09-01,,INACTIVE
5242,139,2,CO_OWNER,2025-09-24,,PENDING
5243,900,1,CO_OWNER,2023-11-05,,ACTIVE
5244,2648,11,OWNER,2023-12-14,2025-11-06,INACTIVE
5245,1114,11,CO_OWNER,2023-02-15,2026-02-24,PENDING
5246,300,1,BENEFICIARY,2023-10-13,,ACTIVE
5247,2860,6,AUTHORIZED_USER,2025-03-26,2027-09-12,PENDING
5248,1725,5,CO_OWNER,2023-11-25,2026-11-27,ACTIVE
5249,805,5,AUTHORIZED_USER,2024-11-19,2027-10-20,PENDING
5250,1569,2,BENEFICIARY,2024-12-25,,INACTIVE
5251,2744,12,BENEFICIARY,2025-09-10,2026-01-01,INACTIVE
5252,2290,7,AUTHORIZED_USER,2025-05-08,2026-10-19,INACTIVE
5253,257,8,AUTHORIZED_USER,2024-01-24,,INACTIVE
5254,1958,9,BENEFICIARY,2025-10-22,,PENDING
5255,2370,1,OWNER,2024-10-06,2027-06-23,ACTIVE
5256,517,11,OWNER,2022-07-17,2026-11-24,INACTIVE
5257,1909,7,AUTHORIZED_USER,2025-04-05,,INACTIVE
5258,858,5,OWNER,2025-08-11,,INACTIVE
5259,197,2,BENEFICIARY,2025-05-26,,INACTIVE
5260,687,3,CO_OWNER,2025-09-17,,ACTIVE
5261,972,8,OWNER,2025-04-16,2026-05-14,INACTIVE
5262,1337,2,AUTHORIZED_USER,2025-01-14,,ACTIVE
5263,1421,11,BENEFICIARY,2025-08-28,,PENDING
5264,390,12,CO_OWNER,2024-07-18,,PENDING
5265,1279,12,BENEFICIARY,2023-03-04,,PENDING
5266,2016,10,OWNER,2025-10-08,,PENDING
5267,1346,4,AUTHORIZED_USER,2022-06-17,,ACTIVE
5268,1931,10,AUTHORIZED_USER,2022-07-10,2026-10-17,INACTIVE
5269,1873,9,OWNER,2025-10-15,,PENDING
5270,1928,4,CO_OWNER,2024-03-17,,INACTIVE
5271,1355,2,OWNER,2024-03-27,,PENDING
5272,2847,4,OWNER,2024-08-13,,INACTIVE
5273,858,12,BENEFICIARY,2025-09-03,,INACTIVE
5274,2160,12,CO_OWNER,2025-10-20,,PENDING
5275,991,5,BENEFICIARY,2024-09-12,,INACTIVE
5276,300,6,OWNER,2023-05-06,,ACTIVE
5277,2136,10,OWNER,2024-07-30,,INACTIVE
5278,1473,6,CO_OWNER,2025-03-12,,ACTIVE
5279,473,2,AUTHORIZED_USER,2025-07-06,2027-07-08,PENDING
5280,441,3,OWNER,2024-04-06,2027-10-05,PENDING
5281,1929,6,BENEFICIARY,2025-10-18,2026-12-12,PENDING
5282,9,3,OWNER,2025-06-04,,ACTIVE
5283,2416,5,BENEFICIARY,2025-09-25,2027-06-20,PENDING
5284,1359,6,OWNER,2024-08-29,,INACTIVE
5285,210,2,AUTHORIZED_USER,2022-12-18,,INACTIVE
5286,2798,6,CO_OWNER,2025-08-27,,INACTIVE
5287,140,7,OWNER,2023-12-02,2026-10-28,ACTIVE
5288,2898,6,OWNER,2025-10-01,2026-02-05,ACTIVE
5289,1527,11,AUTHORIZED_USER,2022-08-04,,PENDING
5290,2587,1,BENEFICIARY,2025-09-12,2026-04-04,ACTIVE
5291,960,8,CO_OWNER,2023-10-15,,PENDING
5292,90,4,AUTHORIZED_USER,2023-03-17,,PENDING
5293,461,9,CO_OWNER,2024-01-30,2026-05-10,PENDING
5294,775,11,CO_OWNER,2024-03-19,2026-08-17,INACTIVE
5295,108,1,BENEFICIARY,2025-10-01,2026-07-16,PENDING
5296,2119,9,AUTHORIZED_USER,2022-06-06,,INACTIVE
5297,2042,12,OWNER,2025-09-11,,PENDING
5298,2618,4,CO_OWNER,2024-12-25,,INACTIVE
5299,2735,7,AUTHORIZED_USER,2025-09-29,,PENDING
5300,2809,10,AUTHORIZED_USER,2025-10-24,,INACTIVE
5301,2794,2,OWNER,2025-08-15,2027-10-05,INACTIVE
5302,211,2,OWNER,2024-01-26,2027-02-12,ACTIVE
5303,2208,2,BENEFICIARY,2021-08-04,,ACTIVE
5304,322,4,OWNER,2023-01-13,,PENDING
5305,1745,9,CO_OWNER,2024-11-26,,PENDING
5306,612,11,BENEFICIARY,2024-03-23,,ACTIVE
5307,2810,9,BENEFICIARY,2025-06-06,,ACTIVE
5308,2655,2,CO_OWNER,2025-03-02,,ACTIVE
5309,1780,11,AUTHORIZED_USER,2025-03-24,2026-10-08,ACTIVE
5310,1397,9,CO_OWNER,2023-01-19,,INACTIVE
5311,585,4,OWNER,2025-05-29,,ACTIVE
5312,68,9,BENEFICIARY,2025-08-19,,INACTIVE
5313,1943,4,CO_OWNER,2024-01-30,2026-04-02,INACTIVE
5314,217,11,CO_OWNER,2025-04-04,2027-01-23,ACTIVE
5315,2189,11,OWNER,2023-05-28,,INACTIVE
5316,849,7,CO_OWNER,2024-12-01,,PENDING
5317,2626,3,OWNER,2025-07-01,,ACTIVE
5318,1913,4,OWNER,2024-05-12,2026-03-12,ACTIVE
5319,1489,4,AUTHORIZED_USER,2025-08-18,,ACTIVE
5320,1139,8,BENEFICIARY,2025-07-10,2027-03-03,ACTIVE
5321,2207,11,AUTHORIZED_USER,2023-12-09,,INACTIVE
5322,2248,9,BENEFICIARY,2024-09-11,2026-01-02,ACTIVE
5323,2788,4,OWNER,2024-07-02,,INACTIVE
5324,2918,4,OWNER,2022-10-12,,PENDING
5325,577,2,OWNER,2025-10-18,,PENDING
5326,279,10,AUTHORIZED_USER,2024-10-09,2026-10-21,ACTIVE
5327,440,2,BENEFICIARY,2025-10-12,,INACTIVE
5328,1584,7,AUTHORIZED_USER,2025-10-21,,ACTIVE
5329,2978,12,AUTHORIZED_USER,2024-10-23,,ACTIVE
5330,534,5,CO_OWNER,2025-08-30,,ACTIVE
5331,133,9,OWNER,2025-10-06,,ACTIVE
5332,2334,11,BENEFICIARY,2023-08-31,2026-08-06,INACTIVE
5333,2829,10,AUTHORIZED_USER,2022-02-15,2026-12-08,PENDING
5334,1835,5,AUTHORIZED_USER,2025-05-04,2027-01-15,PENDING
5335,2466,12,CO_OWNER,2023-04-18,,ACTIVE
5336,1509,9,BENEFICIARY,2025-05-23,2026-03-27,INACTIVE
5337,70,9,BENEFICIARY,2025-03-15,,INACTIVE
5338,1001,12,AUTHORIZED_USER,2023-09-18,,INACTIVE
5339,2796,1,CO_OWNER,2023-05-03,,INACTIVE
5340,994,8,CO_OWNER,2024-08-10,,PENDING
5341,359,3,CO_OWNER,2024-09-17,,ACTIVE
5342,233,8,CO_OWNER,2023-04-17,,INACTIVE
5343,2790,3,AUTHORIZED_USER,2024-04-12,,ACTIVE
5344,2855,9,BENEFICIARY,2025-06-28,,INACTIVE
5345,2736,6,OWNER,2024-12-04,,PENDING
5346,1184,11,BENEFICIARY,2025-01-27,,INACTIVE
5347,1534,10,AUTHORIZED_USER,2023-07-12,,PENDING
5348,1521,7,CO_OWNER,2024-03-04,,PENDING
5349,2150,2,AUTHORIZED_USER,2025-10-24,2026-07-05,PENDING
5350,671,9,AUTHORIZED_USER,2024-01-12,,ACTIVE
5351,2380,11,BENEFICIARY,2023-04-13,,INACTIVE
5352,2462,11,CO_OWNER,2023-06-08,,PENDING
5353,1469,9,CO_OWNER,2022-02-23,2026-07-01,ACTIVE
5354,2885,10,AUTHORIZED_USER,2025-04-26,,PENDING
5355,218,6,BENEFICIARY,2022-09-08,,ACTIVE
5356,27,4,OWNER,2025-09-04,,INACTIVE
5357,1038,12,AUTHORIZED_USER,2024-09-26,,ACTIVE
5358,1314,11,BENEFICIARY,2024-08-08,,INACTIVE
5359,2185,10,OWNER,2025-06-14,,INACTIVE
5360,2909,11,OWNER,2025-11-01,,ACTIVE
5361,54,2,BENEFICIARY,2025-04-25,2026-01-02,PENDING
5362,2761,10,AUTHORIZED_USER,2022-04-10,,ACTIVE
5363,2940,1,CO_OWNER,2022-11-16,,ACTIVE
5364,1115,10,CO_OWNER,2025-10-07,2027-07-24,PENDING
5365,435,11,BENEFICIARY,2025-05-31,2027-05-13,ACTIVE
5366,1820,8,CO_OWNER,2025-08-21,,PENDING
5367,2624,9,CO_OWNER,2024-03-09,,INACTIVE
5368,1326,8,BENEFICIARY,2024-03-09,,ACTIVE
5369,2309,7,OWNER,2025-05-06,,PENDING
5370,2037,6,OWNER,2024-01-11,2026-06-16,PENDING
5371,2979,10,CO_OWNER,2025-10-13,,PENDING
5372,650,3,OWNER,2025-10-14,,PENDING
5373,752,12,BENEFICIARY,2025-09-05,,INACTIVE
5374,1041,4,BENEFICIARY,2025-07-04,,ACTIVE
5375,2351,12,AUTHORIZED_USER,2023-06-15,2025-11-25,INACTIVE
5376,1276,7,CO_OWNER,2025-06-13,,INACTIVE
5377,2669,11,BENEFICIARY,2025-05-13,2026-02-18,ACTIVE
5378,2412,5,BENEFICIARY,2023-08-19,,ACTIVE
5379,2344,2,CO_OWNER,2024-06-14,,ACTIVE
5380,1300,10,BENEFICIARY,2024-12-25,,PENDING
5381,1182,6,OWNER,2024-12-25,,PENDING
5382,2784,1,AUTHORIZED_USER,2024-01-17,2027-03-06,INACTIVE
5383,257,12,AUTHORIZED_USER,2024-09-08,,INACTIVE
5384,2601,4,CO_OWNER,2025-08-02,2026-04-04,PENDING
5385,1244,7,AUTHORIZED_USER,2022-10-10,,ACTIVE
5386,2896,3,AUTHORIZED_USER,2022-01-03,,PENDING
5387,923,7,CO_OWNER,2025-06-11,,INACTIVE
5388,2868,4,BENEFICIARY,2024-11-07,2027-10-25,INACTIVE
5389,2539,7,AUTHORIZED_USER,2024-01-17,2026-07-15,ACTIVE
5390,2892,1,BENEFICIARY,2021-12-28,,PENDING
5391,1027,8,OWNER,2025-08-12,,INACTIVE
5392,493,8,AUTHORIZED_USER,2022-03-19,2025-11-22,INACTIVE
5393,2592,1,AUTHORIZED_USER,2025-03-07,2025-11-14,PENDING
5394,32,2,AUTHORIZED_USER,2025-02-21,,PENDING
5395,2052,2,OWNER,2025-08-18,,PENDING
5396,2505,3,OWNER,2025-01-05,,INACTIVE
5397,2964,7,CO_OWNER,2024-12-16,,ACTIVE
5398,524,5,CO_OWNER,2022-08-18,,INACTIVE
5399,2277,2,CO_OWNER,2022-05-07,,INACTIVE
5400,2422,12,OWNER,2025-09-19,,PENDING
5401,1437,9,BENEFICIARY,2024-11-18,2026-03-01,PENDING
5402,1259,9,BENEFICIARY,2025-11-02,,INACTIVE
5403,2538,10,OWNER,2024-04-20,2026-08-13,PENDING
5404,814,3,OWNER,2025-07-29,2025-11-26,INACTIVE
5405,2536,11,BENEFICIARY,2021-03-10,,INACTIVE
5406,89,8,OWNER,2025-05-07,2027-06-08,ACTIVE
5407,2780,10,OWNER,2024-11-23,,PENDING
5408,2841,7,BENEFICIARY,2025-11-01,,ACTIVE
5409,2373,10,CO_OWNER,2023-05-10,,ACTIVE
5410,297,1,OWNER,2024-02-12,,ACTIVE
5411,1087,3,AUTHORIZED_USER,2025-05-03,,PENDING
5412,2315,3,AUTHORIZED_USER,2024-08-30,2027-08-06,PENDING
5413,182,12,AUTHORIZED_USER,2023-01-30,,ACTIVE
